"name"	"dirs"	"files"	"meansize"	"stdev"
"/local/scratch/rgr22/linux-2.6.18/drivers/infiniband/hw/ipath"	0	35	20585.23	15885.36
"/local/scratch/rgr22/linux-2.6.18/drivers/infiniband/core"	0	29	20535.72	23228.26
"/local/scratch/rgr22/linux-2.6.18/drivers/ieee1394"	0	45	24263.58	36836.56
"/local/scratch/rgr22/linux-2.6.18/drivers/ide"	7	19	38882.42	39024.35
"/local/scratch/rgr22/linux-2.6.18/drivers/ide/ppc"	0	2	38197	17952
"/local/scratch/rgr22/linux-2.6.18/drivers/ide/pci"	0	32	15409.31	9308.71
"/local/scratch/rgr22/linux-2.6.18/drivers/ide/mips"	0	3	8776.67	8779.75
"/local/scratch/rgr22/linux-2.6.18/drivers/ide/legacy"	0	14	7225.21	5412.9
"/local/scratch/rgr22/linux-2.6.18/drivers/ide/h8300"	0	1	2326	0
"/local/scratch/rgr22/linux-2.6.18/drivers/ide/cris"	0	2	14657	14599
"/local/scratch/rgr22/linux-2.6.18/drivers/ide/arm"	0	5	5056.6	7507.85
"/local/scratch/rgr22/linux-2.6.18/drivers/i2c"	3	4	11861.25	12233.18
"/local/scratch/rgr22/linux-2.6.18/drivers/i2c/chips"	0	12	11182.25	11221.03
"/local/scratch/rgr22/linux-2.6.18/drivers/i2c/busses"	0	47	9096.89	5373.15
"/local/scratch/rgr22/linux-2.6.18/drivers/i2c/algos"	0	11	7508.64	6376.91
"/local/scratch/rgr22/linux-2.6.18/drivers/hwmon"	0	46	23514.67	14889.79
"/local/scratch/rgr22/linux-2.6.18/drivers/firmware"	0	10	9666.9	7894.59
"/local/scratch/rgr22/linux-2.6.18/drivers/fc4"	0	12	9353.33	10479.29
"/local/scratch/rgr22/linux-2.6.18/drivers/eisa"	0	7	10168.14	18717.23
"/local/scratch/rgr22/linux-2.6.18/drivers/edac"	0	10	15438.9	13179.23
"/local/scratch/rgr22/linux-2.6.18/drivers/dma"	0	9	6446.67	7027.93
"/local/scratch/rgr22/linux-2.6.18/drivers/dio"	0	4	3577.5	3050.52
"/local/scratch/rgr22/linux-2.6.18/drivers/crypto"	0	5	3533.4	5562.74
"/local/scratch/rgr22/linux-2.6.18/drivers/cpufreq"	0	10	10133.9	12048.88
"/local/scratch/rgr22/linux-2.6.18/drivers/connector"	0	5	4609.8	4130.71
"/local/scratch/rgr22/linux-2.6.18/drivers/clocksource"	0	4	2706.25	1612.39
"/local/scratch/rgr22/linux-2.6.18/drivers/char"	11	120	28451.45	38645.65
"/local/scratch/rgr22/linux-2.6.18/drivers/char/watchdog"	0	48	9799.54	5597.69
"/local/scratch/rgr22/linux-2.6.18/drivers/char/tpm"	0	10	9641.2	7924.56
"/local/scratch/rgr22/linux-2.6.18/drivers/char/rio"	0	39	10547.44	11960.25
"/local/scratch/rgr22/linux-2.6.18/drivers/char/pcmcia"	0	6	31947	42738.63
"/local/scratch/rgr22/linux-2.6.18/drivers/char/mwave"	0	11	9951.45	7906.59
"/local/scratch/rgr22/linux-2.6.18/drivers/char/ipmi"	0	11	27015.55	30570.36
"/local/scratch/rgr22/linux-2.6.18/drivers/char/ip2"	0	17	30433.53	44939.52
"/local/scratch/rgr22/linux-2.6.18/drivers/char/hw_random"	0	9	3560.11	1940.72
"/local/scratch/rgr22/linux-2.6.18/drivers/char/ftape"	3	4	14923.75	16621.69
"/local/scratch/rgr22/linux-2.6.18/drivers/char/ftape/zftape"	0	18	7958.83	9658.81
"/local/scratch/rgr22/linux-2.6.18/drivers/char/ftape/lowlevel"	0	35	8969.23	10430.92
"/local/scratch/rgr22/linux-2.6.18/drivers/char/ftape/compressor"	0	5	20037.2	16967.53
"/local/scratch/rgr22/linux-2.6.18/drivers/char/drm"	0	105	15672.67	22515.97
"/local/scratch/rgr22/linux-2.6.18/drivers/char/agp"	0	22	15052.41	10603.63
"/local/scratch/rgr22/linux-2.6.18/drivers/cdrom"	0	24	33326.58	39917.99
"/local/scratch/rgr22/linux-2.6.18/drivers/bluetooth"	0	16	12480.31	7949.9
"/local/scratch/rgr22/linux-2.6.18/drivers/block"	2	34	40686.62	51842.19
"/local/scratch/rgr22/linux-2.6.18/drivers/block/paride"	0	29	8762.48	7182.57
"/local/scratch/rgr22/linux-2.6.18/drivers/block/aoe"	0	8	5099.75	4422.96
"/local/scratch/rgr22/linux-2.6.18/drivers/base"	1	23	7872.43	6374.7
"/local/scratch/rgr22/linux-2.6.18/drivers/base/power"	0	9	2810.11	1892.98
"/local/scratch/rgr22/linux-2.6.18/drivers/atm"	0	47	30691.6	31915.98
"/local/scratch/rgr22/linux-2.6.18/drivers/amba"	0	2	4383	4366
"/local/scratch/rgr22/linux-2.6.18/drivers/acpi"	10	42	17145.93	12797.61
"/local/scratch/rgr22/linux-2.6.18/drivers/acpi/utilities"	0	16	15000.31	7370.61
"/local/scratch/rgr22/linux-2.6.18/drivers/acpi/tables"	0	9	12171.56	5485.52
"/local/scratch/rgr22/linux-2.6.18/drivers/acpi/sleep"	0	6	4296.5	4021.67
"/local/scratch/rgr22/linux-2.6.18/drivers/acpi/resources"	0	13	12549.23	6614.38
"/local/scratch/rgr22/linux-2.6.18/drivers/acpi/parser"	0	10	13099.3	9346.75
"/local/scratch/rgr22/linux-2.6.18/drivers/acpi/namespace"	0	17	12192.65	6661.36
"/local/scratch/rgr22/linux-2.6.18/drivers/acpi/hardware"	0	6	11002.17	7950.65
"/local/scratch/rgr22/linux-2.6.18/drivers/acpi/executer"	0	24	14969.29	6891.44
"/local/scratch/rgr22/linux-2.6.18/drivers/acpi/events"	0	11	17027.73	10043.35
"/local/scratch/rgr22/linux-2.6.18/drivers/acpi/dispatcher"	0	12	18788.42	9584.53
"/local/scratch/rgr22/linux-2.6.18/drivers/acorn"	2	1	49	0
"/local/scratch/rgr22/linux-2.6.18/drivers/acorn/char"	0	5	6209.4	5873.87
"/local/scratch/rgr22/linux-2.6.18/drivers/acorn/block"	0	6	15357.17	18767.92
"/local/scratch/rgr22/linux-2.6.18/crypto"	0	35	17645.6	21999.61
"/local/scratch/rgr22/linux-2.6.18/block"	0	13	23626.77	28233.32
"/local/scratch/rgr22/linux-2.6.18/arch"	24	0	0	0
"/local/scratch/rgr22/linux-2.6.18/arch/xtensa"	6	3	3390.33	3078.24
"/local/scratch/rgr22/linux-2.6.18/arch/xtensa/platform-iss"	0	5	5533.6	6450.58
"/local/scratch/rgr22/linux-2.6.18/arch/xtensa/mm"	0	6	7062.5	5626.3
"/local/scratch/rgr22/linux-2.6.18/arch/xtensa/lib"	0	9	5348.33	3233.78
"/local/scratch/rgr22/linux-2.6.18/arch/xtensa/kernel"	0	23	8997	9313.3
"/local/scratch/rgr22/linux-2.6.18/arch/xtensa/configs"	0	2	10692	1279
"/local/scratch/rgr22/linux-2.6.18/arch/xtensa/boot"	4	1	789	0
"/local/scratch/rgr22/linux-2.6.18/arch/xtensa/boot/ramdisk"	0	1	634	0
"/local/scratch/rgr22/linux-2.6.18/arch/xtensa/boot/lib"	0	2	1162	822
"/local/scratch/rgr22/linux-2.6.18/arch/xtensa/boot/boot-redboot"	0	3	2186.67	1814.83
"/local/scratch/rgr22/linux-2.6.18/arch/xtensa/boot/boot-elf"	0	3	936	355.68
"/local/scratch/rgr22/linux-2.6.18/arch/x86_64"	8	4	13624.5	11862.92
"/local/scratch/rgr22/linux-2.6.18/arch/x86_64/pci"	0	3	2784.67	2047.29
"/local/scratch/rgr22/linux-2.6.18/arch/x86_64/oprofile"	0	2	493.5	55.5
"/local/scratch/rgr22/linux-2.6.18/arch/x86_64/mm"	0	10	8078.9	6788.59
"/local/scratch/rgr22/linux-2.6.18/arch/x86_64/lib"	0	19	2192.74	1562.92
"/local/scratch/rgr22/linux-2.6.18/arch/x86_64/kernel"	2	60	11113.03	11558.93
"/local/scratch/rgr22/linux-2.6.18/arch/x86_64/kernel/cpufreq"	0	2	1489	911
"/local/scratch/rgr22/linux-2.6.18/arch/x86_64/kernel/acpi"	0	3	5256	4750.63
"/local/scratch/rgr22/linux-2.6.18/arch/x86_64/ia32"	0	18	6921.78	7013.86
"/local/scratch/rgr22/linux-2.6.18/arch/x86_64/crypto"	0	3	4545	3494.8
"/local/scratch/rgr22/linux-2.6.18/arch/x86_64/boot"	2	7	10105.71	14607.29
"/local/scratch/rgr22/linux-2.6.18/arch/x86_64/boot/tools"	0	2	2347.5	2341.5
"/local/scratch/rgr22/linux-2.6.18/arch/x86_64/boot/compressed"	0	4	3243.5	3424.04
"/local/scratch/rgr22/linux-2.6.18/arch/v850"	3	4	2710.5	2589.87
"/local/scratch/rgr22/linux-2.6.18/arch/v850/lib"	0	9	1692	979.73
"/local/scratch/rgr22/linux-2.6.18/arch/v850/kernel"	0	57	4495.88	6134.92
"/local/scratch/rgr22/linux-2.6.18/arch/v850/configs"	0	3	9078.33	1602.12
"/local/scratch/rgr22/linux-2.6.18/arch/um"	9	17	3424.47	3862.9
"/local/scratch/rgr22/linux-2.6.18/arch/um/sys-x86_64"	0	19	1792.53	2072.73
"/local/scratch/rgr22/linux-2.6.18/arch/um/sys-ppc"	0	7	1397.57	586.33
"/local/scratch/rgr22/linux-2.6.18/arch/um/sys-ia64"	0	1	152	0
"/local/scratch/rgr22/linux-2.6.18/arch/um/sys-i386"	0	19	4244.89	4283.79
"/local/scratch/rgr22/linux-2.6.18/arch/um/scripts"	0	1	1254	0
"/local/scratch/rgr22/linux-2.6.18/arch/um/os-Linux"	5	22	4837.95	3719.88
"/local/scratch/rgr22/linux-2.6.18/arch/um/os-Linux/sys-x86_64"	0	2	1145.5	964.5
"/local/scratch/rgr22/linux-2.6.18/arch/um/os-Linux/sys-i386"	0	3	1437	1337.85
"/local/scratch/rgr22/linux-2.6.18/arch/um/os-Linux/skas"	0	4	5942.25	5826.2
"/local/scratch/rgr22/linux-2.6.18/arch/um/os-Linux/include"	0	1	535	0
"/local/scratch/rgr22/linux-2.6.18/arch/um/os-Linux/drivers"	0	7	2468.14	2073.89
"/local/scratch/rgr22/linux-2.6.18/arch/um/kernel"	2	31	3970.87	3745.86
"/local/scratch/rgr22/linux-2.6.18/arch/um/kernel/tt"	2	16	3062.19	3457.66
"/local/scratch/rgr22/linux-2.6.18/arch/um/kernel/tt/ptproxy"	0	8	2842.75	2920.21
"/local/scratch/rgr22/linux-2.6.18/arch/um/kernel/tt/include"	0	2	1422.5	458.5
"/local/scratch/rgr22/linux-2.6.18/arch/um/kernel/skas"	0	9	2401.89	1910.87
"/local/scratch/rgr22/linux-2.6.18/arch/um/include"	6	46	1450.83	1872.42
"/local/scratch/rgr22/linux-2.6.18/arch/um/include/tt"	0	6	891.33	509.8
"/local/scratch/rgr22/linux-2.6.18/arch/um/include/sysdep-x86_64"	0	13	1888.15	2173.66
"/local/scratch/rgr22/linux-2.6.18/arch/um/include/sysdep-ppc"	0	4	1698.25	997.78
"/local/scratch/rgr22/linux-2.6.18/arch/um/include/sysdep-ia64"	0	4	504.25	78.61
"/local/scratch/rgr22/linux-2.6.18/arch/um/include/sysdep-i386"	0	13	1828.31	1944.55
"/local/scratch/rgr22/linux-2.6.18/arch/um/include/skas"	0	8	582.75	365.1
"/local/scratch/rgr22/linux-2.6.18/arch/um/drivers"	0	50	4815.5	6082.53
"/local/scratch/rgr22/linux-2.6.18/arch/sparc64"	8	4	11302.75	11760.69
"/local/scratch/rgr22/linux-2.6.18/arch/sparc64/solaris"	0	14	10335.07	8090.27
"/local/scratch/rgr22/linux-2.6.18/arch/sparc64/prom"	0	10	2772.9	2444.07
"/local/scratch/rgr22/linux-2.6.18/arch/sparc64/oprofile"	0	3	359.33	74.67
"/local/scratch/rgr22/linux-2.6.18/arch/sparc64/mm"	0	8	13764.88	14902.64
"/local/scratch/rgr22/linux-2.6.18/arch/sparc64/math-emu"	0	3	6693	6623.39
"/local/scratch/rgr22/linux-2.6.18/arch/sparc64/lib"	0	40	3023.2	3597.88
"/local/scratch/rgr22/linux-2.6.18/arch/sparc64/kernel"	0	71	14892.01	15080.98
"/local/scratch/rgr22/linux-2.6.18/arch/sparc64/boot"	0	3	1621.33	1594.57
"/local/scratch/rgr22/linux-2.6.18/arch/sparc"	6	4	5931.25	5031.34
"/local/scratch/rgr22/linux-2.6.18/arch/sparc/prom"	0	15	2901.87	2158.79
"/local/scratch/rgr22/linux-2.6.18/arch/sparc/mm"	0	18	12893.89	19593.22
"/local/scratch/rgr22/linux-2.6.18/arch/sparc/math-emu"	0	4	5531.5	7120.52
"/local/scratch/rgr22/linux-2.6.18/arch/sparc/lib"	0	32	5054.28	6034.31
"/local/scratch/rgr22/linux-2.6.18/arch/sparc/kernel"	0	54	10491.57	9784.5
"/local/scratch/rgr22/linux-2.6.18/arch/sparc/boot"	0	3	5978.67	4074.23
"/local/scratch/rgr22/linux-2.6.18/arch/sh64"	10	3	3181	1614.4
"/local/scratch/rgr22/linux-2.6.18/arch/sh64/oprofile"	0	3	425.67	88.39
"/local/scratch/rgr22/linux-2.6.18/arch/sh64/mm"	0	9	9555	10187.17
"/local/scratch/rgr22/linux-2.6.18/arch/sh64/mach-sim"	0	2	2370	2042
"/local/scratch/rgr22/linux-2.6.18/arch/sh64/mach-romram"	0	2	2065	1736
"/local/scratch/rgr22/linux-2.6.18/arch/sh64/mach-harp"	0	2	2017.5	1693.5
"/local/scratch/rgr22/linux-2.6.18/arch/sh64/mach-cayman"	0	5	2656	2598.94
"/local/scratch/rgr22/linux-2.6.18/arch/sh64/lib"	0	11	3219.73	3095.15
"/local/scratch/rgr22/linux-2.6.18/arch/sh64/kernel"	0	30	8877.43	10094.1
"/local/scratch/rgr22/linux-2.6.18/arch/sh64/configs"	0	1	16439	0
"/local/scratch/rgr22/linux-2.6.18/arch/sh64/boot"	1	1	463	0
"/local/scratch/rgr22/linux-2.6.18/arch/sh64/boot/compressed"	0	6	2499.17	1764.91
"/local/scratch/rgr22/linux-2.6.18/arch/sh"	10	3	8796.67	6116.3
"/local/scratch/rgr22/linux-2.6.18/arch/sh/tools"	0	3	770.67	420.34
"/local/scratch/rgr22/linux-2.6.18/arch/sh/oprofile"	0	4	2156.75	2963.01
"/local/scratch/rgr22/linux-2.6.18/arch/sh/mm"	0	22	3526.59	2563.04
"/local/scratch/rgr22/linux-2.6.18/arch/sh/lib"	0	13	2673.85	4218.07
"/local/scratch/rgr22/linux-2.6.18/arch/sh/kernel"	2	28	6778.82	8114.35
"/local/scratch/rgr22/linux-2.6.18/arch/sh/kernel/timers"	0	3	2237.33	2386.68
"/local/scratch/rgr22/linux-2.6.18/arch/sh/kernel/cpu"	4	6	2680.17	2162.97
"/local/scratch/rgr22/linux-2.6.18/arch/sh/kernel/cpu/sh4"	0	10	4856.7	4011.97
"/local/scratch/rgr22/linux-2.6.18/arch/sh/kernel/cpu/sh3"	0	7	2381.29	1413.2
"/local/scratch/rgr22/linux-2.6.18/arch/sh/kernel/cpu/sh2"	0	2	459	389
"/local/scratch/rgr22/linux-2.6.18/arch/sh/kernel/cpu/irq"	0	5	4308.8	3025.93
"/local/scratch/rgr22/linux-2.6.18/arch/sh/drivers"	3	1	160	0
"/local/scratch/rgr22/linux-2.6.18/arch/sh/drivers/superhyway"	0	2	2164.5	2029.5
"/local/scratch/rgr22/linux-2.6.18/arch/sh/drivers/pci"	0	17	5175.29	5724.75
"/local/scratch/rgr22/linux-2.6.18/arch/sh/drivers/dma"	0	9	3586	2280.78
"/local/scratch/rgr22/linux-2.6.18/arch/sh/configs"	0	14	12886.79	3102.8
"/local/scratch/rgr22/linux-2.6.18/arch/sh/cchips"	2	1	2565	0
"/local/scratch/rgr22/linux-2.6.18/arch/sh/cchips/voyagergx"	0	4	2241.25	1943.52
"/local/scratch/rgr22/linux-2.6.18/arch/sh/cchips/hd6446x"	2	0	0	0
"/local/scratch/rgr22/linux-2.6.18/arch/sh/cchips/hd6446x/hd64465"	0	4	3932.75	2341.12
"/local/scratch/rgr22/linux-2.6.18/arch/sh/cchips/hd6446x/hd64461"	0	3	2692.67	1871.38
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boot"	1	1	461	0
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boot/compressed"	0	5	2028.2	1770.2
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards"	19	0	0	0
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/unknown"	0	2	390.5	332.5
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/superh"	1	0	0	0
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/superh/microdev"	0	5	6332.2	4871.3
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/snapgear"	0	4	5168.5	3530.02
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/sh2000"	0	2	796.5	717.5
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/sh03"	0	4	1588.5	1419.01
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/se"	4	0	0	0
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/se/7751"	0	7	3082.29	2379.03
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/se/770x"	0	6	2020.67	1555.68
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/se/73180"	0	5	2191.2	1750.32
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/se/7300"	0	5	1747.6	1709.31
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/saturn"	0	5	968.6	748.26
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/renesas"	4	0	0	0
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/renesas/systemh"	0	4	3157	2663.65
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/renesas/rts7751r2d"	0	6	2698.33	3018.06
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/renesas/hs7751rvoip"	0	7	3081.86	2961.21
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/renesas/edosk7705"	0	3	1333.67	968.84
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/overdrive"	0	9	3609	4445.32
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/mpc1211"	0	5	3871.8	2988.07
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/hp6xx"	0	3	811.33	522.93
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/harp"	0	6	1458.33	853.52
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/ec3104"	0	4	2211.25	1932.51
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/dreamcast"	0	4	2348	1806.54
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/dmida"	0	2	724.5	609.5
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/cqreek"	0	3	1821.67	1276.1
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/cat68701"	0	3	857	761.83
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/bigsur"	0	5	4010.8	4243.33
"/local/scratch/rgr22/linux-2.6.18/arch/sh/boards/adx"	0	4	1179.25	997.2
"/local/scratch/rgr22/linux-2.6.18/arch/s390"	9	4	8039	6507.58
"/local/scratch/rgr22/linux-2.6.18/arch/s390/oprofile"	0	4	759.25	599.27
"/local/scratch/rgr22/linux-2.6.18/arch/s390/mm"	0	7	7466.43	5124.68
"/local/scratch/rgr22/linux-2.6.18/arch/s390/math-emu"	0	4	20194.75	32128.82
"/local/scratch/rgr22/linux-2.6.18/arch/s390/lib"	0	6	3571.33	2736.86
"/local/scratch/rgr22/linux-2.6.18/arch/s390/kernel"	0	46	10319.91	11007.85
"/local/scratch/rgr22/linux-2.6.18/arch/s390/hypfs"	0	5	5984.2	7003.49
"/local/scratch/rgr22/linux-2.6.18/arch/s390/crypto"	0	9	5380.22	4179.59
"/local/scratch/rgr22/linux-2.6.18/arch/s390/boot"	0	2	734.5	237.5
"/local/scratch/rgr22/linux-2.6.18/arch/s390/appldata"	0	6	6927.67	6071.89
"/local/scratch/rgr22/linux-2.6.18/arch/ppc"	12	3	15093.33	17003.73
"/local/scratch/rgr22/linux-2.6.18/arch/ppc/xmon"	0	12	15451.08	31949.14
"/local/scratch/rgr22/linux-2.6.18/arch/ppc/syslib"	0	81	8142.23	10182.18
"/local/scratch/rgr22/linux-2.6.18/arch/ppc/platforms"	3	76	7483.74	9373.61
"/local/scratch/rgr22/linux-2.6.18/arch/ppc/platforms/85xx"	0	19	4235.05	4141.56
"/local/scratch/rgr22/linux-2.6.18/arch/ppc/platforms/83xx"	0	3	3392.67	3661.81
"/local/scratch/rgr22/linux-2.6.18/arch/ppc/platforms/4xx"	1	54	4274.2	2672.45
"/local/scratch/rgr22/linux-2.6.18/arch/ppc/platforms/4xx/xparameters"	0	3	8289.33	5224.36
"/local/scratch/rgr22/linux-2.6.18/arch/ppc/mm"	0	14	6539	5185.54
"/local/scratch/rgr22/linux-2.6.18/arch/ppc/lib"	0	7	5570.86	5500.44
"/local/scratch/rgr22/linux-2.6.18/arch/ppc/kernel"	0	27	14032.37	10676.16
"/local/scratch/rgr22/linux-2.6.18/arch/ppc/configs"	0	56	13290.93	4885.13
"/local/scratch/rgr22/linux-2.6.18/arch/ppc/boot"	7	2	1391.5	383.5
"/local/scratch/rgr22/linux-2.6.18/arch/ppc/boot/utils"	0	4	4033.5	2170.55
"/local/scratch/rgr22/linux-2.6.18/arch/ppc/boot/simple"	1	30	4646.67	4257.3
"/local/scratch/rgr22/linux-2.6.18/arch/ppc/boot/simple/rw4"	0	4	25768	19959.8
"/local/scratch/rgr22/linux-2.6.18/arch/ppc/boot/of1275"	0	13	845.77	563.27
"/local/scratch/rgr22/linux-2.6.18/arch/ppc/boot/lib"	0	4	6515	7148.9
"/local/scratch/rgr22/linux-2.6.18/arch/ppc/boot/include"	0	8	5163.75	7225.56
"/local/scratch/rgr22/linux-2.6.18/arch/ppc/boot/images"	0	1	993	0
"/local/scratch/rgr22/linux-2.6.18/arch/ppc/boot/common"	0	8	3235.5	3061.64
"/local/scratch/rgr22/linux-2.6.18/arch/ppc/amiga"	0	11	4171.36	7198.49
"/local/scratch/rgr22/linux-2.6.18/arch/ppc/8xx_io"	0	8	22982.25	24076.96
"/local/scratch/rgr22/linux-2.6.18/arch/ppc/8260_io"	0	4	23016.25	26737.69
"/local/scratch/rgr22/linux-2.6.18/arch/ppc/4xx_io"	0	2	31126.5	31025.5
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc"	10	3	12502	10158.79
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/xmon"	0	10	29380.3	62395.09
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/sysdev"	0	16	7254.44	8228.35
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/platforms"	14	1	490	0
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/platforms/pseries"	0	26	8058.27	7002.77
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/platforms/prep"	0	1	919	0
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/platforms/powermac"	0	21	17266.14	17758.36
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/platforms/maple"	0	5	5328.2	4922.15
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/platforms/iseries"	0	33	5967.55	7155.44
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/platforms/embedded6xx"	0	4	3946.75	3534.23
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/platforms/chrp"	0	8	4570.5	4534.91
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/platforms/cell"	1	19	4635.95	4757.88
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/platforms/cell/spufs"	0	18	10926.39	14353.54
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/platforms/apus"	0	1	3754	0
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/platforms/8xx"	0	1	9475	0
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/platforms/86xx"	0	8	3352.88	3609.16
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/platforms/85xx"	0	9	2116.56	2420.45
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/platforms/83xx"	0	9	1455.44	1153.27
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/platforms/4xx"	0	2	2322.5	2286.5
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/oprofile"	0	8	3584	2110.12
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/mm"	0	28	9221.14	6899.17
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/math-emu"	0	53	2262.58	4235.48
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/lib"	0	16	4234.19	3871.24
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/kernel"	2	94	13692.3	13008.85
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/kernel/vdso64"	0	9	2698.78	3157.81
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/kernel/vdso32"	0	9	2861.89	3204.68
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/configs"	0	14	25531.36	7535.82
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/boot"	1	23	3012.74	3008.43
"/local/scratch/rgr22/linux-2.6.18/arch/powerpc/boot/dts"	0	7	6098.86	1055.78
"/local/scratch/rgr22/linux-2.6.18/arch/parisc"	7	7	5894.57	9536.51
"/local/scratch/rgr22/linux-2.6.18/arch/parisc/oprofile"	0	3	378	97.99
"/local/scratch/rgr22/linux-2.6.18/arch/parisc/mm"	0	5	8358.8	9200.27
"/local/scratch/rgr22/linux-2.6.18/arch/parisc/math-emu"	0	37	12504.78	14070.39
"/local/scratch/rgr22/linux-2.6.18/arch/parisc/lib"	0	9	5746.89	5017.16
"/local/scratch/rgr22/linux-2.6.18/arch/parisc/kernel"	0	45	17463.33	22949.42
"/local/scratch/rgr22/linux-2.6.18/arch/parisc/hpux"	0	7	9425.43	9876.34
"/local/scratch/rgr22/linux-2.6.18/arch/parisc/configs"	0	4	22344.5	3360.35
"/local/scratch/rgr22/linux-2.6.18/arch/mips"	36	4	24760.25	17115.16
"/local/scratch/rgr22/linux-2.6.18/arch/mips/vr41xx"	4	1	2331	0
"/local/scratch/rgr22/linux-2.6.18/arch/mips/vr41xx/nec-cmbvr4133"	0	5	2947	2792.35
"/local/scratch/rgr22/linux-2.6.18/arch/mips/vr41xx/ibm-workpad"	0	2	730	642
"/local/scratch/rgr22/linux-2.6.18/arch/mips/vr41xx/common"	0	8	4805.25	5286.25
"/local/scratch/rgr22/linux-2.6.18/arch/mips/vr41xx/casio-e55"	0	2	721.5	624.5
"/local/scratch/rgr22/linux-2.6.18/arch/mips/tx4938"	2	1	539	0
"/local/scratch/rgr22/linux-2.6.18/arch/mips/tx4938/toshiba_rbtx4938"	0	6	7952	10026.36
"/local/scratch/rgr22/linux-2.6.18/arch/mips/tx4938/common"	0	6	3407	2938.52
"/local/scratch/rgr22/linux-2.6.18/arch/mips/tx4927"	2	1	84	0
"/local/scratch/rgr22/linux-2.6.18/arch/mips/tx4927/toshiba_rbtx4927"	0	4	14543.5	13665.04
"/local/scratch/rgr22/linux-2.6.18/arch/mips/tx4927/common"	0	5	5008.8	4802.32
"/local/scratch/rgr22/linux-2.6.18/arch/mips/sni"	0	6	2873.83	2369.62
"/local/scratch/rgr22/linux-2.6.18/arch/mips/sibyte"	4	1	3592	0
"/local/scratch/rgr22/linux-2.6.18/arch/mips/sibyte/swarm"	0	6	4462.17	2552.73
"/local/scratch/rgr22/linux-2.6.18/arch/mips/sibyte/sb1250"	0	8	6177.75	4279.13
"/local/scratch/rgr22/linux-2.6.18/arch/mips/sibyte/cfe"	0	8	5141.38	4170.03
